"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/SRT","srt",,"SRT"
"http://publications.europa.eu/resource/authority/language/SRU","sru",,"SRU"
"http://publications.europa.eu/resource/authority/language/SRV","srv",,"SRV"
"http://publications.europa.eu/resource/authority/language/SRW","srw",,"SRW"
"http://publications.europa.eu/resource/authority/language/SRX","srx",,"SRX"
"http://publications.europa.eu/resource/authority/language/SRY","sry",,"SRY"
"http://publications.europa.eu/resource/authority/language/SRZ","srz",,"SRZ"
"http://publications.europa.eu/resource/authority/language/SSA","ssa",,"SSA"
"http://publications.europa.eu/resource/authority/language/SSB","ssb",,"SSB"
"http://publications.europa.eu/resource/authority/language/SSC","ssc",,"SSC"
"http://publications.europa.eu/resource/authority/language/SSD","ssd",,"SSD"
"http://publications.europa.eu/resource/authority/language/SSE","sse",,"SSE"
"http://publications.europa.eu/resource/authority/language/SSF","ssf",,"SSF"
"http://publications.europa.eu/resource/authority/language/SSG","ssg",,"SSG"
"http://publications.europa.eu/resource/authority/language/SSH","ssh",,"SSH"
"http://publications.europa.eu/resource/authority/language/SSI","ssi",,"SSI"
"http://publications.europa.eu/resource/authority/language/SSJ","ssj",,"SSJ"
"http://publications.europa.eu/resource/authority/language/SSK","ssk",,"SSK"
"http://publications.europa.eu/resource/authority/language/SSL","ssl",,"SSL"
"http://publications.europa.eu/resource/authority/language/SSM","ssm",,"SSM"
"http://publications.europa.eu/resource/authority/language/SSN","ssn",,"SSN"
"http://publications.europa.eu/resource/authority/language/SSO","sso",,"SSO"
"http://publications.europa.eu/resource/authority/language/SSP","ssp",,"SSP"
"http://publications.europa.eu/resource/authority/language/SSQ","ssq",,"SSQ"
"http://publications.europa.eu/resource/authority/language/SSR","ssr",,"SSR"
"http://publications.europa.eu/resource/authority/language/SSS","sss",,"SSS"
"http://publications.europa.eu/resource/authority/language/SST","sst",,"SST"
"http://publications.europa.eu/resource/authority/language/SSU","ssu",,"SSU"
"http://publications.europa.eu/resource/authority/language/SSV","ssv",,"SSV"
"http://publications.europa.eu/resource/authority/language/SSW","ss",,"SSW"
"http://publications.europa.eu/resource/authority/language/SSX","ssx",,"SSX"
"http://publications.europa.eu/resource/authority/language/SSY","ssy",,"SSY"
"http://publications.europa.eu/resource/authority/language/SSZ","ssz",,"SSZ"
"http://publications.europa.eu/resource/authority/language/STA","sta",,"STA"
"http://publications.europa.eu/resource/authority/language/STB","stb",,"STB"
"http://publications.europa.eu/resource/authority/language/STD","std",,"STD"
"http://publications.europa.eu/resource/authority/language/STE","ste",,"STE"
"http://publications.europa.eu/resource/authority/language/STF","stf",,"STF"
"http://publications.europa.eu/resource/authority/language/STG","stg",,"STG"
"http://publications.europa.eu/resource/authority/language/STH","sth",,"STH"
"http://publications.europa.eu/resource/authority/language/STI","sti",,"STI"
"http://publications.europa.eu/resource/authority/language/STJ","stj",,"STJ"
"http://publications.europa.eu/resource/authority/language/STK","stk",,"STK"
"http://publications.europa.eu/resource/authority/language/STL","stl",,"STL"
"http://publications.europa.eu/resource/authority/language/STM","stm",,"STM"
"http://publications.europa.eu/resource/authority/language/STN","stn",,"STN"
"http://publications.europa.eu/resource/authority/language/STO","sto",,"STO"
"http://publications.europa.eu/resource/authority/language/STP","stp",,"STP"
"http://publications.europa.eu/resource/authority/language/STQ","stq",,"STQ"
"http://publications.europa.eu/resource/authority/language/STR","str",,"STR"
"http://publications.europa.eu/resource/authority/language/STS","sts",,"STS"
"http://publications.europa.eu/resource/authority/language/STT","stt",,"STT"
"http://publications.europa.eu/resource/authority/language/STU","stu",,"STU"
"http://publications.europa.eu/resource/authority/language/STV","stv",,"STV"
"http://publications.europa.eu/resource/authority/language/STW","stw",,"STW"
"http://publications.europa.eu/resource/authority/language/SUA","sua",,"SUA"
"http://publications.europa.eu/resource/authority/language/SUB","sub",,"SUB"
"http://publications.europa.eu/resource/authority/language/SUC","suc",,"SUC"
"http://publications.europa.eu/resource/authority/language/SUE","sue",,"SUE"
"http://publications.europa.eu/resource/authority/language/SUG","sug",,"SUG"
"http://publications.europa.eu/resource/authority/language/SUI","sui",,"SUI"
"http://publications.europa.eu/resource/authority/language/SUJ","suj",,"SUJ"
"http://publications.europa.eu/resource/authority/language/SUK","suk",,"SUK"
"http://publications.europa.eu/resource/authority/language/SUL","sul",,"SUL"
"http://publications.europa.eu/resource/authority/language/SUM","sum",,"SUM"
"http://publications.europa.eu/resource/authority/language/SUN","su",,"SUN"
"http://publications.europa.eu/resource/authority/language/SUQ","suq",,"SUQ"
"http://publications.europa.eu/resource/authority/language/SUR","sur",,"SUR"
"http://publications.europa.eu/resource/authority/language/SUS","sus",,"SUS"
"http://publications.europa.eu/resource/authority/language/SUT","sut",,"SUT"
"http://publications.europa.eu/resource/authority/language/SUV","suv",,"SUV"
"http://publications.europa.eu/resource/authority/language/SUW","suw",,"SUW"
"http://publications.europa.eu/resource/authority/language/SUX","sux",,"SUX"
"http://publications.europa.eu/resource/authority/language/SUY","suy",,"SUY"
"http://publications.europa.eu/resource/authority/language/SUZ","suz",,"SUZ"
"http://publications.europa.eu/resource/authority/language/SVA","sva",,"SVA"
"http://publications.europa.eu/resource/authority/language/SVB","svb",,"SVB"
"http://publications.europa.eu/resource/authority/language/SVC","svc",,"SVC"
"http://publications.europa.eu/resource/authority/language/SVE","sve",,"SVE"
"http://publications.europa.eu/resource/authority/language/SVK","svk",,"SVK"
"http://publications.europa.eu/resource/authority/language/SVR","svr",,"SVR"
"http://publications.europa.eu/resource/authority/language/SVS","svs",,"SVS"
"http://publications.europa.eu/resource/authority/language/SVX","svx",,"SVX"
"http://publications.europa.eu/resource/authority/language/SWB","swb",,"SWB"
"http://publications.europa.eu/resource/authority/language/SWC","swc",,"SWC"
"http://publications.europa.eu/resource/authority/language/SWF","swf",,"SWF"
"http://publications.europa.eu/resource/authority/language/SWG","swg",,"SWG"
"http://publications.europa.eu/resource/authority/language/SWH","swh",,"SWH"
"http://publications.europa.eu/resource/authority/language/SWI","swi",,"SWI"
"http://publications.europa.eu/resource/authority/language/SWJ","swj",,"SWJ"
"http://publications.europa.eu/resource/authority/language/SWK","swk",,"SWK"
"http://publications.europa.eu/resource/authority/language/SWL","swl",,"SWL"
"http://publications.europa.eu/resource/authority/language/SWM","swm",,"SWM"
"http://publications.europa.eu/resource/authority/language/SWN","swn",,"SWN"
"http://publications.europa.eu/resource/authority/language/SWO","swo",,"SWO"
"http://publications.europa.eu/resource/authority/language/SWP","swp",,"SWP"
"http://publications.europa.eu/resource/authority/language/SWQ","swq",,"SWQ"
"http://publications.europa.eu/resource/authority/language/SWR","swr",,"SWR"
"http://publications.europa.eu/resource/authority/language/SWS","sws",,"SWS"
"http://publications.europa.eu/resource/authority/language/SWT","swt",,"SWT"
"http://publications.europa.eu/resource/authority/language/SWU","swu",,"SWU"
"http://publications.europa.eu/resource/authority/language/SWV","swv",,"SWV"
"http://publications.europa.eu/resource/authority/language/SWW","sww",,"SWW"
"http://publications.europa.eu/resource/authority/language/SWX","swx",,"SWX"
"http://publications.europa.eu/resource/authority/language/SWY","swy",,"SWY"
"http://publications.europa.eu/resource/authority/language/SXB","sxb",,"SXB"
"http://publications.europa.eu/resource/authority/language/SXC","sxc",,"SXC"
"http://publications.europa.eu/resource/authority/language/SXE","sxe",,"SXE"
"http://publications.europa.eu/resource/authority/language/SXG","sxg",,"SXG"
"http://publications.europa.eu/resource/authority/language/SXK","sxk",,"SXK"
"http://publications.europa.eu/resource/authority/language/SXL","sxl",,"SXL"
"http://publications.europa.eu/resource/authority/language/SXM","sxm",,"SXM"
"http://publications.europa.eu/resource/authority/language/SXN","sxn",,"SXN"
"http://publications.europa.eu/resource/authority/language/SXO","sxo",,"SXO"
"http://publications.europa.eu/resource/authority/language/SXR","sxr",,"SXR"
"http://publications.europa.eu/resource/authority/language/SXS","sxs",,"SXS"
"http://publications.europa.eu/resource/authority/language/SXU","sxu",,"SXU"
"http://publications.europa.eu/resource/authority/language/SXW","sxw",,"SXW"
"http://publications.europa.eu/resource/authority/language/SYA","sya",,"SYA"
"http://publications.europa.eu/resource/authority/language/SYB","syb",,"SYB"
"http://publications.europa.eu/resource/authority/language/SYC","syc",,"SYC"
"http://publications.europa.eu/resource/authority/language/SYI","syi",,"SYI"
"http://publications.europa.eu/resource/authority/language/SYK","syk",,"SYK"
"http://publications.europa.eu/resource/authority/language/SYL","syl",,"SYL"
"http://publications.europa.eu/resource/authority/language/SYM","sym",,"SYM"
"http://publications.europa.eu/resource/authority/language/SYN","syn",,"SYN"
"http://publications.europa.eu/resource/authority/language/SYO","syo",,"SYO"
"http://publications.europa.eu/resource/authority/language/SYR","syr",,"SYR"
"http://publications.europa.eu/resource/authority/language/SYS","sys",,"SYS"
"http://publications.europa.eu/resource/authority/language/SYW","syw",,"SYW"
"http://publications.europa.eu/resource/authority/language/SYY","syy",,"SYY"
"http://publications.europa.eu/resource/authority/language/SZA","sza",,"SZA"
"http://publications.europa.eu/resource/authority/language/SZB","szb",,"SZB"
"http://publications.europa.eu/resource/authority/language/SZC","szc",,"SZC"
"http://publications.europa.eu/resource/authority/language/SZD","szd",,"SZD"
"http://publications.europa.eu/resource/authority/language/SZE","sze",,"SZE"
"http://publications.europa.eu/resource/authority/language/SZG","szg",,"SZG"
"http://publications.europa.eu/resource/authority/language/SZL","szl",,"SZL"
"http://publications.europa.eu/resource/authority/language/SZN","szn",,"SZN"
"http://publications.europa.eu/resource/authority/language/SZP","szp",,"SZP"
"http://publications.europa.eu/resource/authority/language/SZV","szv",,"SZV"
"http://publications.europa.eu/resource/authority/language/SZW","szw",,"SZW"
"http://publications.europa.eu/resource/authority/language/TAA","taa",,"TAA"
"http://publications.europa.eu/resource/authority/language/TAB","tab",,"TAB"
"http://publications.europa.eu/resource/authority/language/TAC","tac",,"TAC"
"http://publications.europa.eu/resource/authority/language/TAD","tad",,"TAD"
"http://publications.europa.eu/resource/authority/language/TAE","tae",,"TAE"
"http://publications.europa.eu/resource/authority/language/TAF","taf",,"TAF"
"http://publications.europa.eu/resource/authority/language/TAG","tag",,"TAG"
"http://publications.europa.eu/resource/authority/language/TAH","ty",,"TAH"
"http://publications.europa.eu/resource/authority/language/TAI","tai",,"TAI"
"http://publications.europa.eu/resource/authority/language/TAJ","taj",,"TAJ"
"http://publications.europa.eu/resource/authority/language/TAK","tak",,"TAK"
"http://publications.europa.eu/resource/authority/language/TAL","tal",,"TAL"
"http://publications.europa.eu/resource/authority/language/TAN","tan",,"TAN"
"http://publications.europa.eu/resource/authority/language/TAO","tao",,"TAO"
"http://publications.europa.eu/resource/authority/language/TAP","tap",,"TAP"
"http://publications.europa.eu/resource/authority/language/TAQ","taq",,"TAQ"
"http://publications.europa.eu/resource/authority/language/TAR","tar",,"TAR"
"http://publications.europa.eu/resource/authority/language/TAS","tas",,"TAS"
"http://publications.europa.eu/resource/authority/language/TAT","tt",,"TAT"
"http://publications.europa.eu/resource/authority/language/TAU","tau",,"TAU"
"http://publications.europa.eu/resource/authority/language/TAV","tav",,"TAV"
"http://publications.europa.eu/resource/authority/language/TAW","taw",,"TAW"
"http://publications.europa.eu/resource/authority/language/TAX","tax",,"TAX"
"http://publications.europa.eu/resource/authority/language/TAY","tay",,"TAY"
"http://publications.europa.eu/resource/authority/language/TAZ","taz",,"TAZ"
"http://publications.europa.eu/resource/authority/language/TBA","tba",,"TBA"
"http://publications.europa.eu/resource/authority/language/TBB","tbb",,"TBB"
"http://publications.europa.eu/resource/authority/language/TBC","tbc",,"TBC"
"http://publications.europa.eu/resource/authority/language/TBD","tbd",,"TBD"
"http://publications.europa.eu/resource/authority/language/TBE","tbe",,"TBE"
"http://publications.europa.eu/resource/authority/language/TBF","tbf",,"TBF"
"http://publications.europa.eu/resource/authority/language/TBG","tbg",,"TBG"
"http://publications.europa.eu/resource/authority/language/TBH","tbh",,"TBH"
"http://publications.europa.eu/resource/authority/language/TBI","tbi",,"TBI"
"http://publications.europa.eu/resource/authority/language/TBJ","tbj",,"TBJ"
"http://publications.europa.eu/resource/authority/language/TBK","tbk",,"TBK"
"http://publications.europa.eu/resource/authority/language/TBL","tbl",,"TBL"
"http://publications.europa.eu/resource/authority/language/TBM","tbm",,"TBM"
"http://publications.europa.eu/resource/authority/language/TBN","tbn",,"TBN"
"http://publications.europa.eu/resource/authority/language/TBO","tbo",,"TBO"
"http://publications.europa.eu/resource/authority/language/TBP","tbp",,"TBP"
"http://publications.europa.eu/resource/authority/language/TBR","tbr",,"TBR"
"http://publications.europa.eu/resource/authority/language/TBS","tbs",,"TBS"
"http://publications.europa.eu/resource/authority/language/TBT","tbt",,"TBT"
"http://publications.europa.eu/resource/authority/language/TBU","tbu",,"TBU"
"http://publications.europa.eu/resource/authority/language/TBV","tbv",,"TBV"
"http://publications.europa.eu/resource/authority/language/TBW","tbw",,"TBW"
"http://publications.europa.eu/resource/authority/language/TBX","tbx",,"TBX"
"http://publications.europa.eu/resource/authority/language/TBY","tby",,"TBY"
"http://publications.europa.eu/resource/authority/language/TBZ","tbz",,"TBZ"
"http://publications.europa.eu/resource/authority/language/TCA","tca",,"TCA"
"http://publications.europa.eu/resource/authority/language/TCB","tcb",,"TCB"
"http://publications.europa.eu/resource/authority/language/TCC","tcc",,"TCC"
"http://publications.europa.eu/resource/authority/language/TCD","tcd",,"TCD"
"http://publications.europa.eu/resource/authority/language/TCE","tce",,"TCE"
"http://publications.europa.eu/resource/authority/language/TCF","tcf",,"TCF"
"http://publications.europa.eu/resource/authority/language/TCG","tcg",,"TCG"
"http://publications.europa.eu/resource/authority/language/TCH","tch",,"TCH"
"http://publications.europa.eu/resource/authority/language/TCI","tci",,"TCI"
"http://publications.europa.eu/resource/authority/language/TCK","tck",,"TCK"
"http://publications.europa.eu/resource/authority/language/TCL","tcl",,"TCL"
"http://publications.europa.eu/resource/authority/language/TCM","tcm",,"TCM"
"http://publications.europa.eu/resource/authority/language/TCN","tcn",,"TCN"
"http://publications.europa.eu/resource/authority/language/TCO","tco",,"TCO"
"http://publications.europa.eu/resource/authority/language/TCP","tcp",,"TCP"
"http://publications.europa.eu/resource/authority/language/TCQ","tcq",,"TCQ"
"http://publications.europa.eu/resource/authority/language/TCS","tcs",,"TCS"
"http://publications.europa.eu/resource/authority/language/TCT","tct",,"TCT"
"http://publications.europa.eu/resource/authority/language/TCU","tcu",,"TCU"
"http://publications.europa.eu/resource/authority/language/TCW","tcw",,"TCW"
"http://publications.europa.eu/resource/authority/language/TCX","tcx",,"TCX"
"http://publications.europa.eu/resource/authority/language/TCY","tcy",,"TCY"
"http://publications.europa.eu/resource/authority/language/TCZ","tcz",,"TCZ"
"http://publications.europa.eu/resource/authority/language/TDA","tda",,"TDA"
"http://publications.europa.eu/resource/authority/language/TDB","tdb",,"TDB"
"http://publications.europa.eu/resource/authority/language/TDC","tdc",,"TDC"
"http://publications.europa.eu/resource/authority/language/TDD","tdd",,"TDD"
"http://publications.europa.eu/resource/authority/language/TDF","tdf",,"TDF"
"http://publications.europa.eu/resource/authority/language/TDG","tdg",,"TDG"
"http://publications.europa.eu/resource/authority/language/TDH","tdh",,"TDH"
"http://publications.europa.eu/resource/authority/language/TDI","tdi",,"TDI"
"http://publications.europa.eu/resource/authority/language/TDJ","tdj",,"TDJ"
"http://publications.europa.eu/resource/authority/language/TDK","tdk",,"TDK"
"http://publications.europa.eu/resource/authority/language/TDL","tdl",,"TDL"
"http://publications.europa.eu/resource/authority/language/TDN","tdn",,"TDN"
"http://publications.europa.eu/resource/authority/language/TDO","tdo",,"TDO"
"http://publications.europa.eu/resource/authority/language/TDQ","tdq",,"TDQ"
"http://publications.europa.eu/resource/authority/language/TDR","tdr",,"TDR"
"http://publications.europa.eu/resource/authority/language/TDS","tds",,"TDS"
"http://publications.europa.eu/resource/authority/language/TDT","tdt",,"TDT"
"http://publications.europa.eu/resource/authority/language/TDU","tdu",,"TDU"
"http://publications.europa.eu/resource/authority/language/TDV","tdv",,"TDV"
"http://publications.europa.eu/resource/authority/language/TDX","tdx",,"TDX"
"http://publications.europa.eu/resource/authority/language/TDY","tdy",,"TDY"
"http://publications.europa.eu/resource/authority/language/TEA","tea",,"TEA"
"http://publications.europa.eu/resource/authority/language/TEB","teb",,"TEB"
"http://publications.europa.eu/resource/authority/language/TEC","tec",,"TEC"
"http://publications.europa.eu/resource/authority/language/TED","ted",,"TED"
"http://publications.europa.eu/resource/authority/language/TEE","tee",,"TEE"
"http://publications.europa.eu/resource/authority/language/TEF","tef",,"TEF"
"http://publications.europa.eu/resource/authority/language/TEG","teg",,"TEG"
"http://publications.europa.eu/resource/authority/language/TEH","teh",,"TEH"
"http://publications.europa.eu/resource/authority/language/TEI","tei",,"TEI"
"http://publications.europa.eu/resource/authority/language/TEK","tek",,"TEK"
"http://publications.europa.eu/resource/authority/language/TEL","te",,"TEL"
"http://publications.europa.eu/resource/authority/language/TEM","tem",,"TEM"
"http://publications.europa.eu/resource/authority/language/TEN","ten",,"TEN"
"http://publications.europa.eu/resource/authority/language/TEO","teo",,"TEO"
"http://publications.europa.eu/resource/authority/language/TEP","tep",,"TEP"
"http://publications.europa.eu/resource/authority/language/TEQ","teq",,"TEQ"
"http://publications.europa.eu/resource/authority/language/TER","ter",,"TER"
"http://publications.europa.eu/resource/authority/language/TES","tes",,"TES"
"http://publications.europa.eu/resource/authority/language/TET","tet",,"TET"
"http://publications.europa.eu/resource/authority/language/TEU","teu",,"TEU"
"http://publications.europa.eu/resource/authority/language/TEV","tev",,"TEV"
"http://publications.europa.eu/resource/authority/language/TEW","tew",,"TEW"
"http://publications.europa.eu/resource/authority/language/TEX","tex",,"TEX"
"http://publications.europa.eu/resource/authority/language/TEY","tey",,"TEY"
"http://publications.europa.eu/resource/authority/language/TFI","tfi",,"TFI"
"http://publications.europa.eu/resource/authority/language/TFN","tfn",,"TFN"
"http://publications.europa.eu/resource/authority/language/TFO","tfo",,"TFO"
"http://publications.europa.eu/resource/authority/language/TFR","tfr",,"TFR"
"http://publications.europa.eu/resource/authority/language/TFT","tft",,"TFT"
"http://publications.europa.eu/resource/authority/language/TGA","tga",,"TGA"
"http://publications.europa.eu/resource/authority/language/TGB","tgb",,"TGB"
"http://publications.europa.eu/resource/authority/language/TGC","tgc",,"TGC"
"http://publications.europa.eu/resource/authority/language/TGD","tgd",,"TGD"
"http://publications.europa.eu/resource/authority/language/TGE","tge",,"TGE"
"http://publications.europa.eu/resource/authority/language/TGF","tgf",,"TGF"
"http://publications.europa.eu/resource/authority/language/TGG","tgg",,"TGG"
"http://publications.europa.eu/resource/authority/language/TGH","tgh",,"TGH"
"http://publications.europa.eu/resource/authority/language/TGI","tgi",,"TGI"
"http://publications.europa.eu/resource/authority/language/TGL","tl",,"TGL"
"http://publications.europa.eu/resource/authority/language/TGO","tgo",,"TGO"
"http://publications.europa.eu/resource/authority/language/TGP","tgp",,"TGP"
"http://publications.europa.eu/resource/authority/language/TGQ","tgq",,"TGQ"
"http://publications.europa.eu/resource/authority/language/TGR","tgr",,"TGR"
"http://publications.europa.eu/resource/authority/language/TGS","tgs",,"TGS"
"http://publications.europa.eu/resource/authority/language/TGT","tgt",,"TGT"
"http://publications.europa.eu/resource/authority/language/TGU","tgu",,"TGU"
"http://publications.europa.eu/resource/authority/language/TGV","tgv",,"TGV"
"http://publications.europa.eu/resource/authority/language/TGW","tgw",,"TGW"
"http://publications.europa.eu/resource/authority/language/TGX","tgx",,"TGX"
"http://publications.europa.eu/resource/authority/language/TGY","tgy",,"TGY"
"http://publications.europa.eu/resource/authority/language/THC","thc",,"THC"
"http://publications.europa.eu/resource/authority/language/THD","thd",,"THD"
"http://publications.europa.eu/resource/authority/language/THE","the",,"THE"
"http://publications.europa.eu/resource/authority/language/THF","thf",,"THF"
"http://publications.europa.eu/resource/authority/language/THH","thh",,"THH"
"http://publications.europa.eu/resource/authority/language/THI","thi",,"THI"
"http://publications.europa.eu/resource/authority/language/THK","thk",,"THK"
"http://publications.europa.eu/resource/authority/language/THL","thl",,"THL"
"http://publications.europa.eu/resource/authority/language/THM","thm",,"THM"
"http://publications.europa.eu/resource/authority/language/THN","thn",,"THN"
"http://publications.europa.eu/resource/authority/language/THP","thp",,"THP"
"http://publications.europa.eu/resource/authority/language/THQ","thq",,"THQ"
"http://publications.europa.eu/resource/authority/language/THR","thr",,"THR"
"http://publications.europa.eu/resource/authority/language/THS","ths",,"THS"
"http://publications.europa.eu/resource/authority/language/THT","tht",,"THT"
"http://publications.europa.eu/resource/authority/language/THU","thu",,"THU"
"http://publications.europa.eu/resource/authority/language/THV","thv",,"THV"
"http://publications.europa.eu/resource/authority/language/THW","thw",,"THW"
"http://publications.europa.eu/resource/authority/language/THX","thx",,"THX"
"http://publications.europa.eu/resource/authority/language/THY","thy",,"THY"
"http://publications.europa.eu/resource/authority/language/THZ","thz",,"THZ"
"http://publications.europa.eu/resource/authority/language/TIA","tia",,"TIA"
"http://publications.europa.eu/resource/authority/language/TIC","tic",,"TIC"
"http://publications.europa.eu/resource/authority/language/TID","tid",,"TID"
"http://publications.europa.eu/resource/authority/language/TIE","tie",,"TIE"
"http://publications.europa.eu/resource/authority/language/TIF","tif",,"TIF"
"http://publications.europa.eu/resource/authority/language/TIG","tig",,"TIG"
"http://publications.europa.eu/resource/authority/language/TIH","tih",,"TIH"
"http://publications.europa.eu/resource/authority/language/TII","tii",,"TII"
"http://publications.europa.eu/resource/authority/language/TIJ","tij",,"TIJ"
"http://publications.europa.eu/resource/authority/language/TIK","tik",,"TIK"
"http://publications.europa.eu/resource/authority/language/TIL","til",,"TIL"
"http://publications.europa.eu/resource/authority/language/TIM","tim",,"TIM"
"http://publications.europa.eu/resource/authority/language/TIN","tin",,"TIN"
"http://publications.europa.eu/resource/authority/language/TIO","tio",,"TIO"
"http://publications.europa.eu/resource/authority/language/TIP","tip",,"TIP"
"http://publications.europa.eu/resource/authority/language/TIQ","tiq",,"TIQ"
"http://publications.europa.eu/resource/authority/language/TIS","tis",,"TIS"
"http://publications.europa.eu/resource/authority/language/TIT","tit",,"TIT"
"http://publications.europa.eu/resource/authority/language/TIU","tiu",,"TIU"
"http://publications.europa.eu/resource/authority/language/TIV","tiv",,"TIV"
"http://publications.europa.eu/resource/authority/language/TIW","tiw",,"TIW"
"http://publications.europa.eu/resource/authority/language/TIX","tix",,"TIX"
"http://publications.europa.eu/resource/authority/language/TIY","tiy",,"TIY"
"http://publications.europa.eu/resource/authority/language/TIZ","tiz",,"TIZ"
"http://publications.europa.eu/resource/authority/language/TJA","tja",,"TJA"
"http://publications.europa.eu/resource/authority/language/TJG","tjg",,"TJG"
"http://publications.europa.eu/resource/authority/language/TJI","tji",,"TJI"
"http://publications.europa.eu/resource/authority/language/TJM","tjm",,"TJM"
"http://publications.europa.eu/resource/authority/language/TJN","tjn",,"TJN"
"http://publications.europa.eu/resource/authority/language/TJO","tjo",,"TJO"
"http://publications.europa.eu/resource/authority/language/TJS","tjs",,"TJS"
"http://publications.europa.eu/resource/authority/language/TJU","tju",,"TJU"
"http://publications.europa.eu/resource/authority/language/TKA","tka",,"TKA"
"http://publications.europa.eu/resource/authority/language/TKB","tkb",,"TKB"
"http://publications.europa.eu/resource/authority/language/TKD","tkd",,"TKD"
"http://publications.europa.eu/resource/authority/language/TKE","tke",,"TKE"
"http://publications.europa.eu/resource/authority/language/TKF","tkf",,"TKF"
"http://publications.europa.eu/resource/authority/language/TKK","tkk",,"TKK"
"http://publications.europa.eu/resource/authority/language/TKL","tkl",,"TKL"
"http://publications.europa.eu/resource/authority/language/TKM","tkm",,"TKM"
"http://publications.europa.eu/resource/authority/language/TKN","tkn",,"TKN"
"http://publications.europa.eu/resource/authority/language/TKP","tkp",,"TKP"
"http://publications.europa.eu/resource/authority/language/TKQ","tkq",,"TKQ"
"http://publications.europa.eu/resource/authority/language/TKR","tkr",,"TKR"
"http://publications.europa.eu/resource/authority/language/TKS","tks",,"TKS"
"http://publications.europa.eu/resource/authority/language/TKT","tkt",,"TKT"
"http://publications.europa.eu/resource/authority/language/TKU","tku",,"TKU"
"http://publications.europa.eu/resource/authority/language/TKW","tkw",,"TKW"
"http://publications.europa.eu/resource/authority/language/TKX","tkx",,"TKX"
"http://publications.europa.eu/resource/authority/language/TKZ","tkz",,"TKZ"
"http://publications.europa.eu/resource/authority/language/TLA","tla",,"TLA"
"http://publications.europa.eu/resource/authority/language/TLB","tlb",,"TLB"
"http://publications.europa.eu/resource/authority/language/TLC","tlc",,"TLC"
"http://publications.europa.eu/resource/authority/language/TLD","tld",,"TLD"
"http://publications.europa.eu/resource/authority/language/TLF","tlf",,"TLF"
"http://publications.europa.eu/resource/authority/language/TLG","tlg",,"TLG"
"http://publications.europa.eu/resource/authority/language/TLH","tlh",,"TLH"
"http://publications.europa.eu/resource/authority/language/TLI","tli",,"TLI"
"http://publications.europa.eu/resource/authority/language/TLJ","tlj",,"TLJ"
"http://publications.europa.eu/resource/authority/language/TLK","tlk",,"TLK"
"http://publications.europa.eu/resource/authority/language/TLL","tll",,"TLL"
"http://publications.europa.eu/resource/authority/language/TLM","tlm",,"TLM"
"http://publications.europa.eu/resource/authority/language/TLN","tln",,"TLN"
"http://publications.europa.eu/resource/authority/language/TLO","tlo",,"TLO"
"http://publications.europa.eu/resource/authority/language/TLP","tlp",,"TLP"
"http://publications.europa.eu/resource/authority/language/TLQ","tlq",,"TLQ"
"http://publications.europa.eu/resource/authority/language/TLR","tlr",,"TLR"
"http://publications.europa.eu/resource/authority/language/TLS","tls",,"TLS"
"http://publications.europa.eu/resource/authority/language/TLT","tlt",,"TLT"
"http://publications.europa.eu/resource/authority/language/TLU","tlu",,"TLU"
"http://publications.europa.eu/resource/authority/language/TLV","tlv",,"TLV"
"http://publications.europa.eu/resource/authority/language/TLW","tlw",,"TLW"
"http://publications.europa.eu/resource/authority/language/TLX","tlx",,"TLX"
"http://publications.europa.eu/resource/authority/language/TLY","tly",,"TLY"
"http://publications.europa.eu/resource/authority/language/TMA","tma",,"TMA"
"http://publications.europa.eu/resource/authority/language/TMB","tmb",,"TMB"
"http://publications.europa.eu/resource/authority/language/TMC","tmc",,"TMC"
"http://publications.europa.eu/resource/authority/language/TMD","tmd",,"TMD"
"http://publications.europa.eu/resource/authority/language/TME","tme",,"TME"
"http://publications.europa.eu/resource/authority/language/TMF","tmf",,"TMF"
"http://publications.europa.eu/resource/authority/language/TMG","tmg",,"TMG"
"http://publications.europa.eu/resource/authority/language/TMH","tmh",,"TMH"
"http://publications.europa.eu/resource/authority/language/TMI","tmi",,"TMI"
"http://publications.europa.eu/resource/authority/language/TMJ","tmj",,"TMJ"
"http://publications.europa.eu/resource/authority/language/TMK","tmk",,"TMK"
"http://publications.europa.eu/resource/authority/language/TML","tml",,"TML"
"http://publications.europa.eu/resource/authority/language/TMM","tmm",,"TMM"
"http://publications.europa.eu/resource/authority/language/TMN","tmn",,"TMN"
"http://publications.europa.eu/resource/authority/language/TMO","tmo",,"TMO"
"http://publications.europa.eu/resource/authority/language/TMP","tmp",,"TMP"
"http://publications.europa.eu/resource/authority/language/TMQ","tmq",,"TMQ"
"http://publications.europa.eu/resource/authority/language/TMR","tmr",,"TMR"
"http://publications.europa.eu/resource/authority/language/TMS","tms",,"TMS"
"http://publications.europa.eu/resource/authority/language/TMT","tmt",,"TMT"
"http://publications.europa.eu/resource/authority/language/TMU","tmu",,"TMU"
"http://publications.europa.eu/resource/authority/language/TMV","tmv",,"TMV"
"http://publications.europa.eu/resource/authority/language/TMW","tmw",,"TMW"
"http://publications.europa.eu/resource/authority/language/TMY","tmy",,"TMY"
"http://publications.europa.eu/resource/authority/language/TMZ","tmz",,"TMZ"
"http://publications.europa.eu/resource/authority/language/TNA","tna",,"TNA"
